"Iteration: Iteration","D B Mean Monitor: Statistics of D B Monitor (N)","D D Mean Monitor: Statistics of D D Monitor (N)","D FW Mean Monitor: Statistics of D FW Monitor (N)","D RW Mean Monitor: Statistics of D RW Monitor (N)","D S Mean Monitor: Statistics of D S Monitor (N)","D SU Mean Monitor: Statistics of D SU Monitor (N)","D Wheels Front Mean Monitor: Statistics of D Wheels Front Monitor (N)","D Wheels Rear Mean Monitor: Statistics of D Wheels Rear Monitor (N)","Mean D Monitor: Statistics of Drag Monitor (N)"
876,25.5951247680128,3.18038336251021,10.0341666720045,35.6276271188679,7.85551463768728,2.66351119981826,4.38563173794703,2.2840761129524,91.6260356098003
877,25.5932436861014,3.18017516913938,10.0339819903523,35.6240474247978,7.85318232062963,2.66390019104723,4.38497738110133,2.28096740694121,91.6144755701101
878,25.591367362162,3.17996923447177,10.0337459117857,35.6204164283359,7.8509160607899,2.66425259935418,4.38438003787829,2.27779627945657,91.6028439142342
879,25.5895000457751,3.17978251262766,10.0334531753527,35.616719811571,7.84872333616093,2.66456285662926,4.38385078940045,2.27454591872641,91.5911384462434
880,25.5876459468793,3.17963130052787,10.0331034342949,35.6129471575237,7.84660965881454,2.66483115108659,4.38339433340095,2.27120469528928,91.579367677817
881,25.585811793919,3.17953460772814,10.0326954649297,35.6090907299339,7.84456841402185,2.66505940739399,4.38300729635305,2.26777557676642,91.5675432910459
882,25.584012945399,3.17950665452922,10.0322321846514,35.6051508539954,7.84260121852088,2.66525140543541,4.38268049082235,2.26425508277304,91.5556908361266
883,25.5822539475043,3.17956044501231,10.0317179974978,35.6011407510264,7.84069983909144,2.66541295327909,4.38240502124504,2.26065183524947,91.5438427899058
884,25.580542633207,3.17969864502007,10.0311620465654,35.5970728835337,7.83886144184077,2.66555550883345,4.38216692589139,2.25697607045421,91.5320361553459
885,25.578885482437,3.17992307527804,10.0305731784283,35.592962768083,7.8370891014996,2.66569719389837,4.38194190550132,2.25323380080124,91.5203065059268
886,25.5772828025103,3.18022609565715,10.0299609308714,35.5888340067111,7.83536946579222,2.66585373783124,4.38171259378011,2.24944248724773,91.5086821204012
887,25.5757291006028,3.18060778123087,10.0293350443509,35.5847096915076,7.83370731431619,2.66604282463991,4.38145571936738,2.24561831257165,91.4972057885872
888,25.5742236986105,3.18105058631709,10.0287070817023,35.5806096981655,7.83210286709896,2.66627574322091,4.38115718561927,2.24177827714767,91.4859051378821
889,25.5727620285637,3.18154487915242,10.0280875701801,35.5765505350975,7.83055319080207,2.66656314145526,4.38079753549815,2.23794201029046,91.4748008910396
890,25.5713432089679,3.18207406993545,10.0274857519224,35.5725440946264,7.82904778762027,2.66691193660404,4.38036423406422,2.23411473854095,91.4638858222815
891,25.5699607819719,3.18261950588179,10.0269104366269,35.5686008549449,7.8275896630902,2.66732135141806,4.37985240767454,2.23030321933639,91.4531582209446
892,25.5686015074357,3.183163509451,10.0263715882893,35.5647226548057,7.82615526560479,2.66778440391766,4.37927059778694,2.22651893104035,91.4425884583314
893,25.5672540157565,3.18368763680966,10.0258724889297,35.5609119411681,7.82473520075078,2.66829759598983,4.3786168655594,2.22276990630087,91.4321456512648
894,25.5659028723882,3.18417864376157,10.0254175897266,35.5571633846093,7.82330816793768,2.66885324585353,4.37790088546343,2.21907183192225,91.4217966216624
895,25.5645471611319,3.18462481701132,10.0250063944469,35.5534754459628,7.82185232589301,2.66944949220896,4.37713775798708,2.21542380147087,91.4115171961127
896,25.5631823711337,3.18501294202695,10.0246352324443,35.5498391005986,7.82033854563614,2.67007884196059,4.37634609375515,2.21182940706201,91.4012625346173
897,25.5618031405784,3.18533049974295,10.0242986881879,35.5462468091873,7.81875454682672,2.67073445962583,4.37554166096821,2.20829111849493,91.3910009236122
898,25.5604127100775,3.18556479059298,10.023991192854,35.5426996703634,7.81710672700088,2.67141389348825,4.37474079812091,2.20481624133478,91.3807460238326
899,25.5590047651995,3.18571429404737,10.0237049762112,35.5391953658666,7.8153909720799,2.67211293282064,4.37395632453819,2.20141055240658,91.3704901831699
900,25.5575826552469,3.18576560822802,10.0234316646086,35.5357344273407,7.81362115877602,2.67282544953228,4.37320209641238,2.19807225798579,91.3602353181305
901,25.556133585536,3.18571256638575,10.0231642168444,35.5323268327613,7.81182001467826,2.67354343737537,4.37248721481989,2.19479991929341,91.3499877876943
902,25.5546518472883,3.18555376651657,10.0228960063229,35.5289798630279,7.81001185870491,2.67426057846688,4.3718171975445,2.19158411208861,91.3397552299606
903,25.5531252051301,3.18528724303319,10.0226201147816,35.5256991371464,7.80823134980809,2.67496774156404,4.37120513533654,2.18841634726552,91.3295522740653
904,25.5515500142742,3.18491886925765,10.0223305076859,35.5224959408304,7.80651123272159,2.67565872190977,4.37065515467717,2.18527963378371,91.3194000751404
905,25.5499308206439,3.18445537066682,10.0220220705777,35.5193830670995,7.80488433363334,2.67632624768721,4.3701740063641,2.18216126739748,91.30933718407
906,25.5482571131836,3.18389715774476,10.0216891510515,35.5163684339428,7.80337184608206,2.67696235354917,4.36976483196547,2.17904592462061,91.29935681214
907,25.5465365327967,3.1832446488211,10.0213283678235,35.5134521722745,7.80198430856618,2.67756248315206,4.36943249929003,2.17592679200009,91.2894678047242
908,25.5447668946855,3.182510465388,10.0209412054354,35.5106397425248,7.80072834778995,2.67812091506365,4.36917995650318,2.17280114301151,91.279688670402
909,25.5429469775776,3.18169960468946,10.0205275591013,35.5079272731716,7.79959828495644,2.67863915704188,4.36899495409355,2.16967185380038,91.2700056644322
910,25.5410822907807,3.18082356475401,10.0200889590774,35.5053088295308,7.79858620759022,2.67911900213838,4.36887693873428,2.16654461959533,91.260430412201
911,25.5391741589371,3.17989319169817,10.0196244330808,35.5027751127744,7.79768852850455,2.67956436058426,4.36882390460342,2.16342691323933,91.250970603422
912,25.5372301444715,3.17892072372462,10.0191382466187,35.5003167414701,7.79690550086827,2.67998210586308,4.36882042002928,2.16033196735857,91.2416458504041
913,25.5352643351596,3.17792228987253,10.0186330793519,35.4979213419799,7.79624696348253,2.68037999613259,4.36885625439447,2.15726919069906,91.2324934510727
914,25.5332846207531,3.17690933083037,10.0181108551931,35.4955773195761,7.79572173640747,2.68076336183431,4.36892295915004,2.15425341754449,91.2235436012889
915,25.5312998890775,3.17589482065794,10.0175728115666,35.4932760762303,7.79534778869991,2.68113972486529,4.36900911386005,2.15129276073023,91.2148329856878
916,25.529312546929,3.17489327760671,10.01701922436,35.4910102697376,7.79514710413826,2.68151539315841,4.36910253660261,2.14840056345013,91.2064009159827
917,25.5273246854284,3.17391248373967,10.0164515933524,35.4887815509049,7.79514372954866,2.68189557666481,4.36919862204216,2.14558303728913,91.1982912789701
918,25.5253314517106,3.172962114222,10.015870505048,35.4865922580153,7.79535588968414,2.68228253381916,4.36928940308304,2.14284044225701,91.1905245978391
919,25.5233209730264,3.17205112978514,10.0152769766028,35.4844494252457,7.79579259680326,2.68267730878371,4.36936684958493,2.14017586028504,91.1831111201171
920,25.5212797999743,3.1711809762697,10.0146709498987,35.4823604408247,7.79645456916899,2.68308094664527,4.36942708400998,2.1375950030688,91.1760497698604
921,25.5191914778639,3.17036187752343,10.0140546165379,35.4803330702671,7.79733536381293,2.68349090787227,4.3694648310325,2.13509636876949,91.1693285136794
922,25.5170498846406,3.16959692920837,10.0134315988454,35.478372897635,7.79841042504753,2.68390531539215,4.36947635856535,2.13268151301015,91.1629249223446
923,25.5148386000064,3.1688870296039,10.0128049108537,35.4764811842278,7.79964982888737,2.68432024199367,4.36945306881965,2.13035301396306,91.1567878783556
924,25.51254488461,3.16823913019323,10.0121761068375,35.4746607647725,7.80102689181469,2.68473246660412,4.36939484065562,2.12811455729021,91.1508896427779
925,25.5101747208633,3.16764817952377,10.0115494578183,35.4729104302677,7.80249706267244,2.68513704918184,4.36929909119916,2.12596910922622,91.1451851007527
926,25.507728886244,3.16711177307337,10.0109290356203,35.4712244993456,7.80401648442647,2.6855272817135,4.36916474487318,2.12391639412143,91.1396190994179
927,25.5052151548509,3.16662539720017,10.0103195247031,35.4695979916724,7.80554280014533,2.68589812587297,4.36898783039114,2.12195112196086,91.1341379467968
928,25.5026310617279,3.16618219064185,10.009725875884,35.4680190537625,7.80703642101787,2.68624748500914,4.36876372663341,2.12007154358369,91.1286773582604
929,25.4999860949014,3.1657813593273,10.0091535234098,35.4664799433993,7.80846793180143,2.68657108061771,4.3684853492324,2.11827063251357,91.1231959152029
930,25.4972877545466,3.16542098194971,10.0086077129446,35.4649734457057,7.80980328756251,2.68687009505198,4.36815174386516,2.11653268400981,91.1176477056361
931,25.4945390825945,3.16510303664931,10.0080914939392,35.4634897650553,7.81102380541238,2.68714489382293,4.36776703928212,2.11485596685256,91.1120150836084
932,25.4917543013061,3.16482791513061,10.0076035058344,35.4620134927707,7.81214621002035,2.68739800521898,4.36735421085331,2.11321640469046,91.106314045825
933,25.4889339164309,3.16460262558516,10.0071506114636,35.4605403284169,7.81311601408954,2.68763871940996,4.36688287622631,2.11162220647791,91.1004872981003
934,25.4860834120423,3.16442237373265,10.0067325160044,35.4590620467137,7.81394294591453,2.68786616089884,4.36637557559037,2.11006394078618,91.094548971683
935,25.483201681723,3.16428524299309,10.0063447786592,35.4575734735714,7.81464273136708,2.68808704748458,4.36584998184436,2.10853855679896,91.0885234944417
936,25.4802940714886,3.16419371150193,10.0059805252807,35.456067043708,7.81522613837021,2.68830760141067,4.36532159095184,2.10704169136733,91.0824323740792
937,25.4773608169935,3.16415075193623,10.0056322978762,35.4545331826318,7.81570646869737,2.68853427722605,4.36480810977416,2.10557177792578,91.0762976830611
938,25.4744059767101,3.16415220223982,10.0052921783803,35.4529666391047,7.81610595642094,2.68877418835369,4.36431869244118,2.10413224069766,91.0701480743484
939,25.4714263096081,3.16420145330072,10.0049515291057,35.4513609841028,7.81644552608438,2.68903713295747,4.36385951539922,2.10273013668332,91.0640125872417
940,25.468423751593,3.16429553545545,10.0046028673716,35.4497129473661,7.8167427947834,2.68933016825189,4.36343719413946,2.10137271870002,91.0579179776609
941,25.4654011160457,3.16443427313213,10.004239795139,35.4480209212536,7.81701581965126,2.68965659491249,4.36304580563758,2.10006252923628,91.051876855008
942,25.4623613768004,3.16461319494728,10.0038580185168,35.4462819761878,7.81729544325467,2.69001895987344,4.36268373042513,2.09879790646282,91.0459106064684
943,25.459304560221,3.16482549970608,10.0034534017978,35.4444940926895,7.81759919093879,2.6904160864083,4.36233572296746,2.09757464384871,91.0400031985777
944,25.4562299406773,3.16506965787086,10.0030283356774,35.4426559732,7.81793770069075,2.69084372850433,4.36198750762569,2.09639028704339,91.0341431312897
945,25.4531397128689,3.16533660233218,10.0025837899188,35.4407668681296,7.81832512163673,2.69129432607242,4.36162525655789,2.09523215471025,91.0283038322268
946,25.4500331489422,3.16562021013342,10.0021230321321,35.4388310812962,7.81876307618958,2.69176393740144,4.36123365986544,2.09408809821549,91.0224562441759
947,25.4469136076389,3.16591502551778,10.0016477649325,35.4368485817664,7.81924741244018,2.69225076404029,4.36079500027604,2.09295224561561,91.0165704022278
948,25.4437811695093,3.16621655956757,10.0011629690994,35.4348206114275,7.81976810973931,2.69275701127984,4.36029778395833,2.09181659904065,91.0106208136219
949,25.4406363279333,3.16651944478711,10.0006700204934,35.4327477289643,7.82030631857802,2.69328541299837,4.35971955783417,2.09067293624775,91.0045577478364
950,25.4374804218299,3.16682118958714,10.0001727934249,35.4306356435786,7.82084768229135,2.69383705566464,4.35905459012683,2.08950632929315,90.9983557057966
951,25.4343202444381,3.1671139885941,9.99967401427332,35.4284867832437,7.82137358210081,2.69441392274764,4.35829274821156,2.08831597402845,90.9919912576377
952,25.4311565230173,3.16739667302303,9.9991763280415,35.4263034386517,7.82186630193187,2.69501404680983,4.35743370830338,2.08709503881006,90.9854420585887
953,25.4279990845234,3.16766556593576,9.99868156115237,35.4240928450156,7.82231103140666,2.69563555794409,4.35647733856411,2.08584802347106,90.9787110080131
954,25.4248479082845,3.16791627872385,9.99819176584667,35.4218572912362,7.82268981201292,2.69627478000552,4.35543430021044,2.08458339236366,90.9717955286839
955,25.4217061895952,3.16814283972198,9.9977067990091,35.4196010007191,7.82299760863445,2.6969230115724,4.3543170194987,2.08330527439073,90.9646997431417
956,25.4185677233022,3.16834171356866,9.99722612289003,35.417327949155,7.82323074037833,2.69757386854073,4.35314790365175,2.08202162292496,90.9574376444116
957,25.4154408383962,3.16851197163913,9.9967474422159,35.4150430368386,7.82340037196568,2.69822080455696,4.3519478900664,2.08073498973116,90.9500473454102
958,25.4123303220821,3.16864783231726,9.99626974983162,35.4127515116616,7.82352184260454,2.69885593640182,4.35073892907924,2.07944848769971,90.9425646116779
959,25.4092529024144,3.16874571016926,9.99578946272739,35.4104563249575,7.82360426117902,2.6994740009755,4.34953702095429,2.07816885849808,90.9350285418755
960,25.4062113953003,3.16880234085535,9.99530277329102,35.4081644256389,7.82365670555477,2.70006792674453,4.34835885843167,2.07689165946145,90.9274560852781
961,25.4032160335384,3.16881417453483,9.99481093494065,35.4058825283478,7.82368087450652,2.70063413679176,4.34721195285587,2.07562311185301,90.9198737473688
962,25.4002668764878,3.16877776821901,9.99431263415149,35.4036175465284,7.82367993403115,2.70116707816603,4.34610630618095,2.07437064343811,90.912298787203
963,25.3973760713084,3.16869367172956,9.99380693291596,35.4013731429108,7.82364636939499,2.70166958521816,4.34503558357932,2.07314614458955,90.9047475016468
964,25.394547739201,3.1685624068868,9.99329560230635,35.3991594342519,7.82357666825022,2.70214263022696,4.34399236001837,2.07195550996211,90.8972323511038
965,25.3917860372822,3.1683823946229,9.99278141955782,35.3969864246478,7.82345862195575,2.70258807082579,4.34297334674538,2.0708140232481,90.8897703388858
966,25.3890948130491,3.16816117674312,9.99226814227832,35.3948656798645,7.82328297760655,2.70301279470036,4.34196882651782,2.06972938271007,90.8823837934699
967,25.3864730075942,3.16790206758577,9.99176064683451,35.3928050763083,7.82304173183881,2.70342067314834,4.34096948699998,2.06871446820422,90.8750871585142
968,25.3839211859078,3.16761209952163,9.99126134624301,35.3908101863254,7.82273759396318,2.70381831033276,4.33996879473426,2.06777571633438,90.8679052333624
969,25.3814431880253,3.1672935145425,9.99077198861126,35.3888858565828,7.82236802166389,2.70420929077741,4.33896524941378,2.0669227142211,90.8608598238381
970,25.3790326446035,3.16694952978739,9.99029371500857,35.3870397590999,7.82193634109271,2.7045948380908,4.33796116824703,2.06615917931319,90.8539671752431
971,25.3766888076358,3.16657956476424,9.98982936409421,35.3852743035957,7.82145196691957,2.70497487494069,4.33695618619498,2.06548952909659,90.8472445972419
972,25.3744081450698,3.16618292533238,9.98937820969976,35.383593847251,7.82091804420897,2.70535185987433,4.33595030801538,2.0649135497303,90.840696889182
973,25.3721905212011,3.16575586510713,9.98893963835673,35.381998372864,7.82034509976781,2.70572658532554,4.33494471323787,2.06442897931617,90.8343297751763
974,25.3700381772504,3.16529769495742,9.98851056389782,35.380492487874,7.81974375826278,2.70609903246534,4.33394560928278,2.06403731262434,90.828164636615
975,25.3679531027638,3.16480173168045,9.98808859735711,35.3790759671241,7.81912441308546,2.70647264797081,4.33295239482425,2.06373442534044,90.8222032801464
976,25.3659328361947,3.16426555527694,9.987669787099,35.3777468733438,7.81848678040056,2.70684881393013,4.33196252036088,2.06351737136669,90.8164305379727
977,25.3639827045486,3.16368893926465,9.98725019105875,35.3764989759027,7.8178268194767,2.70723078671691,4.33098177363666,2.06337733376383,90.8108375243688
