"Iteration: Iteration","DF B Mean Monitor: Statistics of DF B Monitor (N)","DF D Mean Monitor: Statistics of DF D Monitor (N)","DF FW Mean Monitor: Statistics of DF FW Monitor (N)","DF RW Mean Monitor: Statistics of DF RW Monitor (N)","DF S Mean Monitor: Statistics of DF S Monitor (N)","DF SU Monitor: Force (N)","DF Wheels Front Mean Monitor: Statistics of DF Wheels Front Monitor (N)","DF Wheels Rear Mean Monitor: Statistics of DF Wheels Rear Monitor (N)","Mean DF Monitor: Statistics of Downforce Monitor (N)"
2157,-3.26567490127982,28.1158622275748,84.4997371997946,94.8220225494243,46.5156486967894,-0.805840736456069,-1.20498484086925,-2.07640713462533,246.605876092023
2158,-3.26517805452649,28.1107409409117,84.4999431530746,94.8263519696408,46.5161312851732,-0.817874674488389,-1.20512922239376,-2.07712691860574,246.605352454204
2159,-3.2648392184502,28.1055562470093,84.5001430245367,94.8306161926348,46.5164834475069,-0.827770957246906,-1.20530891521402,-2.07792674811676,246.604294767305
2160,-3.26470222079466,28.1003316430457,84.500328105918,94.8348060070605,46.5166968149375,-0.835486547726559,-1.20552197589289,-2.07880518876583,246.60266520352
2161,-3.26480167969425,28.0950841595349,84.5004955687655,94.8389168859273,46.5167501853361,-0.839709832803208,-1.20576033834251,-2.07975516736076,246.600439167068
2162,-3.2651535130062,28.0898476815052,84.5006389823095,94.84294175774,46.5166312415324,-0.840203938200024,-1.20601594728089,-2.08077295407859,246.597623852916
2163,-3.26577562931306,28.0846410635434,84.500754281127,94.8468781351053,46.5163291737085,-0.836758277910714,-1.20628358868071,-2.08185149672096,246.594217021199
2164,-3.2666661416507,28.079468606705,84.5008355628163,94.8507304859863,46.5158289103219,-0.829244288887406,-1.20656081542108,-2.08298654065275,246.590213829601
2165,-3.26782297106569,28.0743333572882,84.5008798382568,94.85450199244,46.5151305679179,-0.819007855479229,-1.20684225169319,-2.084172791197,246.585628394386
2166,-3.2692004678694,28.0692665708714,84.5008872039626,94.858202585567,46.5142324157032,-0.806257975133289,-1.20712481482338,-2.08540967239827,246.580546911296
2167,-3.27077459539971,28.0642709322478,84.5008568395454,94.861839906807,46.5131345134919,-0.792481384821001,-1.20740858394643,-2.08669038991536,246.575006083647
2168,-3.27249409241423,28.0593469979766,84.5007929687977,94.8654236153407,46.5118530404026,-0.77902454981391,-1.20769116646722,-2.08800828700287,246.569091182239
2169,-3.27432333254071,28.0545072264515,84.5006976907671,94.86896522252,46.5103920792822,-0.767578634233078,-1.20797027847786,-2.08936040962181,246.562865608801
2170,-3.27620479383855,28.0497485492809,84.5005811752951,94.8724622179478,46.5087677325677,-0.7599934955109,-1.2082480686638,-2.0907458138085,246.556397346429
2171,-3.27809437217604,28.0450637521271,84.500448946039,94.8759051468908,46.5069913481451,-0.757259262860437,-1.20852496865507,-2.09216385088047,246.549722130387
2172,-3.27994681747056,28.0404753236697,84.5003098533103,94.8792861550591,46.5050884078084,-0.760880756579851,-1.20880135658888,-2.09360836686566,246.542929852515
2173,-3.28170852640656,28.035973340097,84.5001712338453,94.8825955534001,46.5030773467102,-0.770583903335526,-1.20907837523624,-2.0950742593404,246.536073533455
2174,-3.28334469700888,28.0315561329629,84.5000395114679,94.8858217772735,46.5009808661455,-0.786276720564438,-1.20935827834045,-2.09655971218875,246.529193791262
2175,-3.28482918508122,28.0272075268174,84.4999146761697,94.8889580894149,46.4988114419667,-0.807330171469461,-1.20963449404771,-2.0980602899312,246.522309882383
2176,-3.28613850766196,28.022918862029,84.4997997272425,94.891994770082,46.4965823665264,-0.832250009698889,-1.20990348555461,-2.09957630207632,246.5154410585
2177,-3.28727918405547,28.0186792726834,84.4996954537439,94.8949289646724,46.4943003798753,-0.858433724350345,-1.21017083971342,-2.10110617426149,246.50857107182
2178,-3.28825935930043,28.0144881802504,84.4996004035774,94.8977661124134,46.49197429456,-0.884104404861943,-1.2104344821544,-2.10265108834464,246.501708906244
2179,-3.28908534607087,28.0103554199883,84.4995157541592,94.9005064229255,46.4896123482286,-0.906974442230471,-1.2106931519378,-2.10421174303708,246.494877350622
2180,-3.28978152039115,28.0062687280595,84.4994422073494,94.9031642632232,46.4872083432739,-0.926709611362413,-1.21095342145585,-2.10578518208754,246.488054209568
2181,-3.29037270168103,28.0022243683204,84.4993804856726,94.9057489557696,46.4847734995907,-0.941161881945708,-1.21121501135423,-2.1073676487665,246.481250850639
2182,-3.2908811496049,27.9982228170056,84.4993354459123,94.9082745601758,46.4823003375633,-0.949744616381187,-1.2114758587139,-2.10896315913751,246.474472476711
2183,-3.29134513841105,27.9942695383289,84.4993045055168,94.9107512645288,46.4798007460949,-0.952172891277655,-1.21173888299995,-2.11057005365547,246.467723110454
2184,-3.29176945723073,27.9903508060337,84.4992871930994,94.913188339127,46.4772724313756,-0.94698898990799,-1.21199857013882,-2.11219249206728,246.461015134699
2185,-3.29217800409875,27.9864675089814,84.4992838226645,94.9155882266873,46.4747212218578,-0.935748473069685,-1.21225627154722,-2.11382855100646,246.454352952406
2186,-3.2925667190579,27.9826238079552,84.4992922172593,94.9179405789169,46.4721569399046,-0.917260310724769,-1.21250717657527,-2.11547749474436,246.447768317185
2187,-3.29293214989073,27.9788194930948,84.499310344368,94.9202385060216,46.46959110588,-0.893170810918131,-1.2127499175951,-2.11714387215501,246.441278278337
2188,-3.29326714819979,27.9750574667165,84.4993374466079,94.9224644390686,46.4670265793651,-0.864759087473797,-1.21298365265934,-2.11882681329436,246.434889383784
2189,-3.29354989067804,27.9713360881045,84.4993719125114,94.9246014496176,46.4644752647492,-0.834544635159744,-1.21320275797885,-2.12052726216105,246.428624653847
2190,-3.29374809963697,27.9676655070109,84.4994165407827,94.9266311499237,46.4619333904987,-0.805050822715772,-1.2134042300333,-2.12224476683673,246.42250582726
2191,-3.29385244811151,27.9640436625371,84.4994695617751,94.928538982957,46.459403843243,-0.778775822528628,-1.21358738013681,-2.12397859889492,246.416516350143
2192,-3.29385828976304,27.9604667987483,84.4995269666021,94.9303217903659,46.4568818134841,-0.757088789079825,-1.21375284296007,-2.12572452718755,246.410633384862
2193,-3.29374982210547,27.9569479480429,84.4995910810875,94.9319789617616,46.4543581416109,-0.74045009459532,-1.21390366318012,-2.12747518970052,246.404865157108
2194,-3.29352033753881,27.9534850420252,84.4996646318383,94.9335139134235,46.451815585269,-0.729637300625526,-1.21404381691357,-2.12922450291021,246.399185626459
2195,-3.29318528666299,27.9500822072747,84.4997470877945,94.9349310451773,46.4492375848422,-0.723121409984058,-1.21417545670288,-2.13096603737239,246.393555830939
2196,-3.29278713734361,27.9467406097202,84.4998376188971,94.936244319087,46.4466082375193,-0.720771463076536,-1.21429565512507,-2.13269301926404,246.387921857228
2197,-3.29236593661139,27.9434528640471,84.4999369729815,94.9374683894325,46.4439135664223,-0.721540864578726,-1.21440703489405,-2.13439857221553,246.382224651913
2198,-3.29197112886055,27.9402324694227,84.5000498133187,94.9386215504502,46.4411376320791,-0.724227012301663,-1.2145073336975,-2.13607625867125,246.376430733833
2199,-3.29165678928535,27.9370818611639,84.5001732605697,94.9397350443556,46.4382652459688,-0.729593184724744,-1.21459438508525,-2.13771457476987,246.37049971371
2200,-3.29147039474817,27.9339922357718,84.5003102100137,94.9408295398413,46.4352860437413,-0.735865412413002,-1.21466799357925,-2.13930704655047,246.364387282821
2201,-3.29143968818049,27.9309555657212,84.5004616431706,94.9419247099387,46.4321887384743,-0.742803800960395,-1.21472354609678,-2.14084857479379,246.358070028608
2202,-3.29160833672194,27.9279594850553,84.5006211714578,94.9430303774186,46.4289749156584,-0.74988646350096,-1.21475871319636,-2.14233316524823,246.35150339992
2203,-3.29201019509342,27.9249996793369,84.5007828545597,94.9441585755658,46.4256528714578,-0.756441032612334,-1.21476924226689,-2.14375484549678,246.344675123021
2204,-3.29265327733392,27.9220741188492,84.5009439570502,94.9453176969501,46.4222258498925,-0.762093751809438,-1.21475202292875,-2.1451048218893,246.337602446602
2205,-3.29353099474326,27.9191642718231,84.501100764654,94.9465050715879,46.4187257343819,-0.766789858992853,-1.21470563346358,-2.14637813959244,246.330317803315
2206,-3.29461670108236,27.9162785503074,84.501249154644,94.9477113717343,46.4151819757374,-0.7712345326953,-1.21462830672858,-2.14757423937367,246.322889036086
2207,-3.29588512477002,27.9134056562677,84.5013895203585,94.9489299203185,46.4116122396256,-0.774879601726527,-1.21452088994147,-2.14868835542242,246.31536239231
2208,-3.29728429329945,27.910540595849,84.5015199117833,94.9501509541957,46.4080380244424,-0.777744013381465,-1.21438171604702,-2.1497200019844,246.307816890244
2209,-3.29875090763713,27.9076821133768,84.5016390927766,94.9513669695348,46.4044826360509,-0.780165685102376,-1.2142106600539,-2.15067065422395,246.300345866214
2210,-3.30021090773041,27.9048347268833,84.5017487395193,94.9525695401307,46.4009739260995,-0.781470123032684,-1.21400729866565,-2.15154081154255,246.2930668434
2211,-3.30160315201928,27.9020008297606,84.5018496835226,94.9537565394471,46.3975187091187,-0.781764304091312,-1.21377362609833,-2.15233774245366,246.286053699388
2212,-3.30288310103462,27.8991803879272,84.5019449728681,94.9549337324303,46.3941196039111,-0.781522255201626,-1.21350902810271,-2.15306210738334,246.279372058995
2213,-3.30398961118063,27.8963895263435,84.5020398617549,94.9561043226532,46.3907778935344,-0.780530593533082,-1.21321554902238,-2.15372183372284,246.273103991829
2214,-3.30487494266195,27.8936424325218,84.5021369529003,94.9572732401637,46.3874996287849,-0.777714604782419,-1.21289625202542,-2.15431565310243,246.267324069101
2215,-3.30553219143208,27.890943136955,84.5022432563008,94.9584533764428,46.384276594952,-0.773205052966085,-1.21255738620718,-2.15484829955615,246.262040433659
2216,-3.30596334524257,27.8883014425229,84.5023668797872,94.9596562521118,46.381100116842,-0.76773700960519,-1.2122020320848,-2.15532832524453,246.257248863766
2217,-3.30618258043887,27.8857031220734,84.5025135309002,94.9608997591971,46.3779526797554,-0.760940934920325,-1.2118363660652,-2.15575237191559,246.252910519966
2218,-3.30623388006452,27.8831442593368,84.5026858465879,94.9621986187163,46.3748434238666,-0.752896595804303,-1.21146524383033,-2.15612665082935,246.248976328292
2219,-3.30613156580353,27.8806398248855,84.5028921710106,94.9635692919566,46.3717691850421,-0.743953835158985,-1.21109498201831,-2.15645542339795,246.245440353427
2220,-3.3059327213988,27.8781920000045,84.5031320846142,94.9650263507371,46.3687279379217,-0.734728260969971,-1.21073134788971,-2.15673976449788,246.242234161469
2221,-3.30568504050368,27.8757986214891,84.5034130253717,94.9665712000095,46.3657207303135,-0.726215131842318,-1.21037700216722,-2.15698388595783,246.239295145906
2222,-3.30544865710958,27.8734449680119,84.5037330015717,94.9682127869706,46.362747652703,-0.719790661566305,-1.21003974423937,-2.15719480454716,246.2365266585
2223,-3.30529859348383,27.8711217826023,84.5040892832296,94.9699451898634,46.3598022137203,-0.715880633953596,-1.20972630567058,-2.15737486378232,246.23380984805
2224,-3.30528812193997,27.868807123928,84.5044773792582,94.9717563679439,46.3568833113241,-0.715098708180511,-1.20944650301623,-2.15752957091347,246.231030352221
2225,-3.30544941762946,27.8664813594114,84.50489297218,94.9736384693423,46.3539998452056,-0.717476320341734,-1.20920313407361,-2.15766477157231,246.228125828408
2226,-3.30582290354039,27.8641359027709,84.5053314204298,94.9755756805333,46.3511494272395,-0.722618422219085,-1.20900127706746,-2.15778341209634,246.225022266427
2227,-3.30643127072112,27.8617470543598,84.5057875805353,94.9775562648473,46.3483333298816,-0.730977998778647,-1.2088422393741,-2.15788428291813,246.221667960867
2228,-3.30725956367089,27.8592998621517,84.5062521014382,94.9795702392401,46.3455560470629,-0.741467462802671,-1.2087247122348,-2.15796625454071,246.218061626091
2229,-3.30831051271903,27.8567973663588,84.5067172375315,94.9816017560199,46.3428159270802,-0.753566879808168,-1.20864612722416,-2.15802866501125,246.2141937946
2230,-3.30955088301683,27.8542158475296,84.507174438829,94.9836301923651,46.3401146531161,-0.766667559534148,-1.20860425564286,-2.15806983632716,246.21006123939
2231,-3.31095266825373,27.8515665772232,84.5076121813709,94.9856551736438,46.3374407407731,-0.779575962231746,-1.20859751928616,-2.15808703594708,246.205695461665
2232,-3.31248635163811,27.8488421366116,84.5080209149021,94.987673234157,46.3347920901057,-0.792109445962198,-1.20861899520704,-2.15807794367977,246.201119471717
2233,-3.31410539515491,27.8460266322421,84.5083926538149,94.9896779532164,46.3321552645268,-0.802982294997633,-1.20866550580818,-2.15804320125738,246.196345261954
2234,-3.3157523364735,27.8431368063601,84.5087207843262,94.9916629805551,46.3295309633028,-0.811204802226103,-1.2087368834961,-2.15798182242097,246.191441048564
2235,-3.31737645167528,27.8401683803945,84.5090006176979,94.9936409139974,46.3269078414959,-0.817315313670276,-1.20882906707637,-2.15789680893471,246.186453076659
2236,-3.31892806389584,27.8371286883209,84.5092337914195,94.9956132350223,46.3242774585855,-0.821043511469064,-1.20893649934935,-2.15778919269333,246.181437792927
2237,-3.32037507147103,27.8340365004777,84.509420582716,94.9975697190403,46.3216276057326,-0.822239874091313,-1.20905828211473,-2.15765942364495,246.176423539305
2238,-3.32167860440539,27.8309027369702,84.5095673703049,94.999508063325,46.3189555795289,-0.822012080262381,-1.20919047034108,-2.15751137462913,246.171458297481
2239,-3.32282058927338,27.827731316153,84.5096811271408,95.0014121848478,46.3162537508289,-0.820739916100557,-1.2093304346499,-2.15734842959811,246.16654130779
2240,-3.32379305766875,27.8245337972886,84.5097649737681,95.0032813866287,46.3135281057037,-0.817816910001915,-1.20947504258401,-2.15717688633887,246.161696617539
2241,-3.32459635262144,27.8213292738027,84.5098239702919,95.0051041266396,46.3107683949591,-0.81421165280917,-1.20962000054079,-2.15700165581665,246.156922043815
2242,-3.3252427742495,27.8181112714031,84.5098666022801,95.0068628343742,46.3079771837008,-0.810253673512462,-1.20976172210497,-2.15683177278663,246.152184587481
2243,-3.32575037877538,27.8148878550534,84.5099001592421,95.0085328636926,46.3051570901995,-0.80544956533102,-1.20989787754045,-2.15666777833516,246.147462704986
2244,-3.32613067111958,27.8116710167408,84.5099304131264,95.0100853532976,46.3023208061676,-0.800781675643286,-1.2100259118771,-2.15651597425168,246.142741418828
2245,-3.32641926546652,27.8084915544193,84.5099647871712,95.0115068424967,46.2994726742908,-0.796122521284345,-1.21014575517909,-2.15638520108696,246.13800525181
2246,-3.32663994750401,27.8053620748341,84.51000899263,95.012786441032,46.2966170593466,-0.791891252200328,-1.2102599438159,-2.15627537770737,246.13323586715
2247,-3.32683640436273,27.8022956151125,84.5100742147131,95.0139044048196,46.2937571714714,-0.787696636346246,-1.21036763294298,-2.15619003567934,246.128390473325
2248,-3.32703919964967,27.7993199623941,84.510161641455,95.0148637406062,46.2909147995555,-0.783955119081294,-1.21047102434747,-2.15613313224851,246.123476203296
2249,-3.32727502793102,27.7964435211515,84.5102766901095,95.0156662523597,46.2881003069072,-0.780666849392324,-1.21057445541538,-2.15610365497736,246.118476947108
2250,-3.32757099066423,27.7936707094448,84.5104233880944,95.0163210805587,46.2853224977111,-0.778110948582953,-1.2106753711411,-2.15610638792306,246.113377519336
2251,-3.32794689685831,27.7910222062415,84.5106036107214,95.0168518065269,46.282585252008,-0.776022402753793,-1.21077245092725,-2.156141098824,246.108200776163
2252,-3.3284314764059,27.7885057242391,84.5108140185707,95.0172817429597,46.2799012332806,-0.774780616052869,-1.21086727813595,-2.15621085681235,246.102949089655
2253,-3.32901843343593,27.7861320514104,84.5110539606948,95.0176338027964,46.2772818997274,-0.774253029926054,-1.21095620818659,-2.15631196153938,246.097681906094
2254,-3.32972155564403,27.783913573866,84.511318343433,95.0179318646021,46.2747415349157,-0.775150001553792,-1.21103524740588,-2.1564485128625,246.092433326003
2255,-3.33053137412528,27.7818457798833,84.5116019773184,95.0181895982565,46.2722749444403,-0.777720165880414,-1.21110377144373,-2.15661918082186,246.087221695547
2256,-3.33142583947493,27.7799434584782,84.5118988867575,95.0184230680416,46.2698951528295,-0.782752102810264,-1.21115445876409,-2.15682591696684,246.082121208447
2257,-3.33239919386945,27.7782033407354,84.5122036342952,95.0186558153622,46.2676063137957,-0.789926523354444,-1.21118415248659,-2.15706933866526,246.077167054355
